fashionDesigner,designer_name
http://www.wikidata.org/entity/Q106772192,Marie von Geldern-Egmond
http://www.wikidata.org/entity/Q106825287,Israela Krovoshey
http://www.wikidata.org/entity/Q106860630,Sheetal Sharma
http://www.wikidata.org/entity/Q106867746,Helena Varga
http://www.wikidata.org/entity/Q106880574,Sergio Guadarrama
http://www.wikidata.org/entity/Q106887907,Michael T. Ellis
http://www.wikidata.org/entity/Q106897322,Zita Moldovan
http://www.wikidata.org/entity/Q106923492,Ronald E. Balfour
http://www.wikidata.org/entity/Q110519282,Mahsa Ghazanfari
http://www.wikidata.org/entity/Q110541354,Maurice Malone
http://www.wikidata.org/entity/Q110551572,Owen Gaster
http://www.wikidata.org/entity/Q110551626,Paul Frith
http://www.wikidata.org/entity/Q110554793,Sandra Gray
http://www.wikidata.org/entity/Q110558520,Pompi García
http://www.wikidata.org/entity/Q110576900,Myréne de PréMonville
http://www.wikidata.org/entity/Q110583987,Ava Diez
http://www.wikidata.org/entity/Q110584899,Cilem Tunc
http://www.wikidata.org/entity/Q110604850,Aida Vee
http://www.wikidata.org/entity/Q110607247,Randolph Duke
http://www.wikidata.org/entity/Q110617138,Ronit Zilkha
http://www.wikidata.org/entity/Q110625154,Tracy Mulligan
http://www.wikidata.org/entity/Q110625162,Barbara Sonnentag
http://www.wikidata.org/entity/Q110630443,Stephan Janson
http://www.wikidata.org/entity/Q110634094,Anjali Phougat
http://www.wikidata.org/entity/Q110665066,Tamara Yovel Jones
http://www.wikidata.org/entity/Q110670210,Fritzi Berger
http://www.wikidata.org/entity/Q110736992,Lalla Ericsson
http://www.wikidata.org/entity/Q110795365,Hushidar Mortezaie
http://www.wikidata.org/entity/Q110799107,Adam Kost
http://www.wikidata.org/entity/Q110808555,Sana Yu
http://www.wikidata.org/entity/Q110808970,Yulia Yanina
http://www.wikidata.org/entity/Q110818885,Gertrude Shilling
http://www.wikidata.org/entity/Q110845659,Fernande Leboucher
http://www.wikidata.org/entity/Q110866723,Disha Vadgama
http://www.wikidata.org/entity/Q110914761,Ada Vera Bernstein Viterbo
http://www.wikidata.org/entity/Q110917212,Beatrice Hympendahl
http://www.wikidata.org/entity/Q110922595,Leo Van Witsen
http://www.wikidata.org/entity/Q110946270,Iliana Gómez Berbesí
http://www.wikidata.org/entity/Q110958742,Denis Gagnon
http://www.wikidata.org/entity/Q110965126,Gertrud Kornhas-Brandt
http://www.wikidata.org/entity/Q110971503,Tricia Crivellaro-Grenier
http://www.wikidata.org/entity/Q111026013,Eva Frieberger
http://www.wikidata.org/entity/Q111083787,Ib Kamara
http://www.wikidata.org/entity/Q111095375,Erin Sheehan
http://www.wikidata.org/entity/Q111112809,Risa Yamai
http://www.wikidata.org/entity/Q111137033,Vivian Aue
http://www.wikidata.org/entity/Q111159818,Kevin Germanier
http://www.wikidata.org/entity/Q111175023,Rufat Ismayil
http://www.wikidata.org/entity/Q111186038,Gladys Tamez
http://www.wikidata.org/entity/Q111192903,Lonneke Nooteboom
http://www.wikidata.org/entity/Q111234678,Pankaj Bawa
http://www.wikidata.org/entity/Q111241612,Peter Jean Marie
http://www.wikidata.org/entity/Q111246587,Scarlett James
http://www.wikidata.org/entity/Q111285447,John Tchoudi
http://www.wikidata.org/entity/Q111292631,Priya Ahluwalia
http://www.wikidata.org/entity/Q111314105,Tiziana Terenzi
http://www.wikidata.org/entity/Q111326676,Theo Baloyi
http://www.wikidata.org/entity/Q111353536,Megha Rao ( मेघा राव )
http://www.wikidata.org/entity/Q111354080,Theo Botschuijver
http://www.wikidata.org/entity/Q111364648,Adebayo Oke Lawal
http://www.wikidata.org/entity/Q111371763,Harry Scheltens
http://www.wikidata.org/entity/Q111419318,Yoloxochitl Alvarado
http://www.wikidata.org/entity/Q111425795,Murder of Oluwabamise Ayanwole
http://www.wikidata.org/entity/Q111461929,Osman Yousefzada
http://www.wikidata.org/entity/Q111524286,Vanesa Hojenberg
http://www.wikidata.org/entity/Q111578323,Pauline Flöge
http://www.wikidata.org/entity/Q111579862,Helene Flöge
http://www.wikidata.org/entity/Q111585826,Melody Ehsani
http://www.wikidata.org/entity/Q111588744,Lyubov Panchenko
http://www.wikidata.org/entity/Q111589372,Safia Tarzi
http://www.wikidata.org/entity/Q111603447,Anna October
http://www.wikidata.org/entity/Q111662455,Roland Meledandri
http://www.wikidata.org/entity/Q111663738,Yoahm Benguigui
http://www.wikidata.org/entity/Q111696214,Virginia Martin
http://www.wikidata.org/entity/Q111718390,Titti Wrange
http://www.wikidata.org/entity/Q111729963,Ângela Brito
http://www.wikidata.org/entity/Q111747483,Roselyn Silva
http://www.wikidata.org/entity/Q111817695,Disha Vadgama
http://www.wikidata.org/entity/Q111841735,Justin Haynes
http://www.wikidata.org/entity/Q111849364,Q111849364
http://www.wikidata.org/entity/Q111904391,Daniella Shevel
http://www.wikidata.org/entity/Q111915006,Chloe Asaam
http://www.wikidata.org/entity/Q111961963,Mickaël Kra
http://www.wikidata.org/entity/Q111964826,Korotimi Dao
http://www.wikidata.org/entity/Q112024211,Ouigi Theodore
http://www.wikidata.org/entity/Q112030602,Bouqui
http://www.wikidata.org/entity/Q112041120,Franco Gabbrielli
http://www.wikidata.org/entity/Q112055645,Kaishi Iwao
http://www.wikidata.org/entity/Q112066309,Christopher John Rogers
http://www.wikidata.org/entity/Q112125633,Mossi Traoré
http://www.wikidata.org/entity/Q112137009,Pedro Andrade
http://www.wikidata.org/entity/Q112189324,Sherl Nero
http://www.wikidata.org/entity/Q112221896,Soeren Le Schmidt
http://www.wikidata.org/entity/Q112225071,Christelle Kocher
http://www.wikidata.org/entity/Q112227145,Adrienne Steckling-Coen
http://www.wikidata.org/entity/Q112227724,Charles Suppon
http://www.wikidata.org/entity/Q112228302,Kiki Kühlmann
http://www.wikidata.org/entity/Q112235831,Zizi Cardow
http://www.wikidata.org/entity/Q112236167,Frank Oshodi
http://www.wikidata.org/entity/Q112236516,Ade Bakare
http://www.wikidata.org/entity/Q112236712,Soares Anthony
http://www.wikidata.org/entity/Q112236975,Yomi Makun
http://www.wikidata.org/entity/Q112237210,LOLA FATUROTI
http://www.wikidata.org/entity/Q112237565,KOLA KUDDUS
http://www.wikidata.org/entity/Q112239520,Shigeru Takizawa
http://www.wikidata.org/entity/Q112240139,Abiodun Folashade Tokunbo
http://www.wikidata.org/entity/Q112240283,TOJU FOYEH
http://www.wikidata.org/entity/Q112240348,Kathy Anthony
http://www.wikidata.org/entity/Q106994496,Yū Amatsu
http://www.wikidata.org/entity/Q107004840,José Luis Viñas
http://www.wikidata.org/entity/Q107016040,Steven Oo
http://www.wikidata.org/entity/Q107048070,Edwin Oudshoorn
http://www.wikidata.org/entity/Q107092566,Bianca Spender
http://www.wikidata.org/entity/Q107092572,Christos Costarellos
http://www.wikidata.org/entity/Q107096467,Todd Snyder
http://www.wikidata.org/entity/Q107118271,Georg Lux
http://www.wikidata.org/entity/Q107139276,Paula Cademartori
http://www.wikidata.org/entity/Q107172083,Wang Chen Tsai-Hsia
http://www.wikidata.org/entity/Q107176021,Cliff Fong
http://www.wikidata.org/entity/Q107177048,Nicole de Vesian
http://www.wikidata.org/entity/Q107213590,Beauty Anshinzawa
http://www.wikidata.org/entity/Q107248619,Thebe Magugu
http://www.wikidata.org/entity/Q107277233,Dilara Fındıkoğlu
http://www.wikidata.org/entity/Q107279067,Camilla Franks
http://www.wikidata.org/entity/Q107287945,Geronimo Louie
http://www.wikidata.org/entity/Q107290651,Maurice Grosman
http://www.wikidata.org/entity/Q107319368,Kiri Nathan
http://www.wikidata.org/entity/Q107319475,Alexa Whaley
http://www.wikidata.org/entity/Q107326978,France Andrevie
http://www.wikidata.org/entity/Q107327049,Isabelle Baines
http://www.wikidata.org/entity/Q107327062,Maggy Baum
http://www.wikidata.org/entity/Q107327197,Sarah Corynen
http://www.wikidata.org/entity/Q107327212,Béatrice Cousin
http://www.wikidata.org/entity/Q107327280,Olivia Couvreur
http://www.wikidata.org/entity/Q107327297,Sandrina D’Haeyere
http://www.wikidata.org/entity/Q107327306,Kathleen Kuppens
http://www.wikidata.org/entity/Q107327324,Berthe De Camps
http://www.wikidata.org/entity/Q107327402,Sarah De Saint Hubert
http://www.wikidata.org/entity/Q107327637,Françoise Dury
http://www.wikidata.org/entity/Q107327728,Toos Franken
http://www.wikidata.org/entity/Q107327799,Izumi Hongo
http://www.wikidata.org/entity/Q107327871,Joke Houbrechts
http://www.wikidata.org/entity/Q107327952,Ann Kegels
http://www.wikidata.org/entity/Q107327995,Martine Kegels
http://www.wikidata.org/entity/Q107328129,Anne Kurris
http://www.wikidata.org/entity/Q107328204,Jessie Lecomte
http://www.wikidata.org/entity/Q107328348,Carolin Lerch
http://www.wikidata.org/entity/Q107328355,Helena Lumelsky
http://www.wikidata.org/entity/Q107328394,Jenny Meirens
http://www.wikidata.org/entity/Q107328766,Meryll Rogge
http://www.wikidata.org/entity/Q107328786,Brigitte Tulkens
http://www.wikidata.org/entity/Q107328802,Marjolijn Van den Heuvel
http://www.wikidata.org/entity/Q107328951,Nathalie Verlinden
http://www.wikidata.org/entity/Q107328964,Nathalie Vleeschouwer
http://www.wikidata.org/entity/Q107331806,Annie van Schaick
http://www.wikidata.org/entity/Q107333795,Lý Quí Khánh
http://www.wikidata.org/entity/Q107351658,Renée Firestone
http://www.wikidata.org/entity/Q107354219,Richard Malone
http://www.wikidata.org/entity/Q107360680,Lea Hamers
http://www.wikidata.org/entity/Q107362316,Caroline Bosmans
http://www.wikidata.org/entity/Q107377136,Shayne Oliver
http://www.wikidata.org/entity/Q107380011,Valentine Avoh
http://www.wikidata.org/entity/Q107380064,Alice Edeling
http://www.wikidata.org/entity/Q107392716,Jahleel Weaver
http://www.wikidata.org/entity/Q107396395,Petra Besomi
http://www.wikidata.org/entity/Q107434025,Maame Esi Acquah Taylor
http://www.wikidata.org/entity/Q107467670,Madame Margé
http://www.wikidata.org/entity/Q107479558,Amina Muaddi
http://www.wikidata.org/entity/Q107481738,Leena Singh
http://www.wikidata.org/entity/Q107482204,Paul Surridge
http://www.wikidata.org/entity/Q107504306,Mel Ottenberg
http://www.wikidata.org/entity/Q107527368,Karen Gee
http://www.wikidata.org/entity/Q107548300,Orsola de Castro
http://www.wikidata.org/entity/Q107560843,Alyssa Lopez
http://www.wikidata.org/entity/Q107585997,Blanca Estela Miosi Zuzanaga
http://www.wikidata.org/entity/Q107588097,Krista Kajandu
http://www.wikidata.org/entity/Q107598676,Morton Myles
http://www.wikidata.org/entity/Q107834628,Daniel Roseberry
http://www.wikidata.org/entity/Q107910513,Kataluna Enriquez
http://www.wikidata.org/entity/Q108080997,Avedis Edward Guerboian
http://www.wikidata.org/entity/Q108091657,Frances Stein
http://www.wikidata.org/entity/Q108098411,Dimitris Ntasios
http://www.wikidata.org/entity/Q108112327,Delawness
http://www.wikidata.org/entity/Q108134691,Q108134691
http://www.wikidata.org/entity/Q108143206,Nigel Austin
http://www.wikidata.org/entity/Q108147018,Daniel Oporto
http://www.wikidata.org/entity/Q108172518,Dan Single
http://www.wikidata.org/entity/Q108180181,Bukunmi Adeaga Ilori
http://www.wikidata.org/entity/Q108189585,Chanique Rabe
http://www.wikidata.org/entity/Q108287737,Haris Chourmouzis
http://www.wikidata.org/entity/Q108295382,Folashade Olukoya
http://www.wikidata.org/entity/Q108299722,Txell Miras
http://www.wikidata.org/entity/Q108301387,Mpura
http://www.wikidata.org/entity/Q108332655,Brigitte Meier-Schomburg
http://www.wikidata.org/entity/Q108335359,Adél Kovács
http://www.wikidata.org/entity/Q108336477,Dorit Kemsley
http://www.wikidata.org/entity/Q108409508,Nadia Bartel
http://www.wikidata.org/entity/Q108508460,Josie
http://www.wikidata.org/entity/Q108512835,Ludo Lockefeer
http://www.wikidata.org/entity/Q108512845,Peter Graatsma
http://www.wikidata.org/entity/Q108515902,Andrea Pitter
http://www.wikidata.org/entity/Q108540808,Anthony Rubio
http://www.wikidata.org/entity/Q108572105,Kathy Heyndels
http://www.wikidata.org/entity/Q108575802,Shona Joy Thatcher
http://www.wikidata.org/entity/Q108583296,Amory Smith
http://www.wikidata.org/entity/Q108583429,Eva Fuchs
http://www.wikidata.org/entity/Q108690861,Connor Ives
http://www.wikidata.org/entity/Q108692278,Luisa Beccaria
http://www.wikidata.org/entity/Q112241297,Selly Rabby Kane
http://www.wikidata.org/entity/Q112241351,Nkwo Onwuka-Binitie
http://www.wikidata.org/entity/Q112241511,Toyin Lawani
http://www.wikidata.org/entity/Q112241942,Mimi Linda Yina
http://www.wikidata.org/entity/Q112242128,Sandrah Tubobereni
http://www.wikidata.org/entity/Q112242748,Sally Karago
http://www.wikidata.org/entity/Q112301884,Q112301884
http://www.wikidata.org/entity/Q112338998,Salvacion Lim Higgins
http://www.wikidata.org/entity/Q112351488,Q112351488
http://www.wikidata.org/entity/Q112351554,Q112351554
http://www.wikidata.org/entity/Q112370887,Hana Havelková
http://www.wikidata.org/entity/Q112371361,Hanae Morio
http://www.wikidata.org/entity/Q112382539,Adriana Rohde Kabele
http://www.wikidata.org/entity/Q112394686,Mandy Stanley
http://www.wikidata.org/entity/Q112396821,Josef Klír
http://www.wikidata.org/entity/Q112399409,Denisa Nová
http://www.wikidata.org/entity/Q112399464,Anna Pavlátová-Tejklová
http://www.wikidata.org/entity/Q112409799,Q112409799
http://www.wikidata.org/entity/Q112418550,Erna Kopriva
http://www.wikidata.org/entity/Q112419102,Aleksandr Danilovič Igmand
http://www.wikidata.org/entity/Q112424396,Martina Taborsky
http://www.wikidata.org/entity/Q112430672,John Peacock
http://www.wikidata.org/entity/Q112434280,Q112434280
http://www.wikidata.org/entity/Q112439757,Nick Holdsworth
http://www.wikidata.org/entity/Q112440363,Lenka Kohoutová
http://www.wikidata.org/entity/Q112443808,Q112443808
http://www.wikidata.org/entity/Q112448418,Hisako Sato
http://www.wikidata.org/entity/Q112451930,Q112451930
http://www.wikidata.org/entity/Q112462671,Rob Jay Nudds
http://www.wikidata.org/entity/Q112471742,Klára Haunerová
http://www.wikidata.org/entity/Q112473555,Francesca Sterlacci
http://www.wikidata.org/entity/Q112476480,Q112476480
http://www.wikidata.org/entity/Q112488155,Juliana Sissons
http://www.wikidata.org/entity/Q112505670,Patrizia Gucci
http://www.wikidata.org/entity/Q112506936,Eva Mchitarjan
http://www.wikidata.org/entity/Q112510731,Louise Scott-Smith
http://www.wikidata.org/entity/Q112511812,Linda Havrlíková
http://www.wikidata.org/entity/Q112511823,Q112511823
http://www.wikidata.org/entity/Q112512125,Q112512125
http://www.wikidata.org/entity/Q112514263,Suzanne Luling
http://www.wikidata.org/entity/Q112515903,Susanne Bochem
http://www.wikidata.org/entity/Q112520019,Margareta Magnusson
http://www.wikidata.org/entity/Q112532063,Ursula Marxer
http://www.wikidata.org/entity/Q112532065,Melanie Marxer
http://www.wikidata.org/entity/Q112538193,Renata Glosová
http://www.wikidata.org/entity/Q112549498,Anna De Leo
http://www.wikidata.org/entity/Q112549566,Markéta Tunková
http://www.wikidata.org/entity/Q112552241,Sarah Shrimpton
http://www.wikidata.org/entity/Q112553144,Marta R. Gustems
http://www.wikidata.org/entity/Q112555611,Blandine Lelarge
http://www.wikidata.org/entity/Q112561047,Anna Vácová
http://www.wikidata.org/entity/Q112565940,Anna Tannenberg
http://www.wikidata.org/entity/Q112610408,Pépita Djoffon
http://www.wikidata.org/entity/Q112626320,Dominic Toubeix
http://www.wikidata.org/entity/Q112632057,Eva Rosencrans
http://www.wikidata.org/entity/Q112659208,Maurice Tumarkin
http://www.wikidata.org/entity/Q112660816,Giancarlo Venturini
http://www.wikidata.org/entity/Q112667130,Romeo Hunte
http://www.wikidata.org/entity/Q112667152,Carly Cushnie
http://www.wikidata.org/entity/Q112667471,Fe Noel
http://www.wikidata.org/entity/Q112667551,Anifa Mvuemba
http://www.wikidata.org/entity/Q112669094,Pooja Motwani
http://www.wikidata.org/entity/Q112669236,Sarah Staudinger
http://www.wikidata.org/entity/Q112669731,Victor Glemaud
http://www.wikidata.org/entity/Q112670766,Doni Nahmias
http://www.wikidata.org/entity/Q112675381,Peet Dullaert
http://www.wikidata.org/entity/Q112678861,Akosua Afriyie-Kumi
http://www.wikidata.org/entity/Q112686313,Catherine Addai
http://www.wikidata.org/entity/Q112701548,Mark Mooring
http://www.wikidata.org/entity/Q112708027,Lydia de Crescenzo
http://www.wikidata.org/entity/Q112708985,Bill Atkinson
http://www.wikidata.org/entity/Q112723525,Selly Raby Kane
http://www.wikidata.org/entity/Q112723957,Radhe Devi
http://www.wikidata.org/entity/Q112733193,Emeric Partos
http://www.wikidata.org/entity/Q112739563,Anna Potok
http://www.wikidata.org/entity/Q112743175,Suresh Ganesha
http://www.wikidata.org/entity/Q112758129,Betty Yokova
http://www.wikidata.org/entity/Q112876712,Jiang Xiaojian
http://www.wikidata.org/entity/Q112943931,Marilyn Caroline Brooks-Coles
http://www.wikidata.org/entity/Q112983727,Lolo Andoche
http://www.wikidata.org/entity/Q112990792,Q112990792
http://www.wikidata.org/entity/Q112992792,Aishat Kadyrova
http://www.wikidata.org/entity/Q113017861,Farouque Abdela
http://www.wikidata.org/entity/Q113019850,Neda Nobari
http://www.wikidata.org/entity/Q113027283,Kazimiera Frymark-Błaszczyk
http://www.wikidata.org/entity/Q113027824,Vera Nádor
http://www.wikidata.org/entity/Q113043097,Peter Dundas
http://www.wikidata.org/entity/Q113144506,Sergio Hudson
http://www.wikidata.org/entity/Q113169060,Leentje de Vries
http://www.wikidata.org/entity/Q113238756,Sophie Zinga
http://www.wikidata.org/entity/Q113292401,Angélique Babel
http://www.wikidata.org/entity/Q113332054,Peter Dundas
http://www.wikidata.org/entity/Q113352855,Alisha Zalesak
http://www.wikidata.org/entity/Q113437946,Nick Fouquet
http://www.wikidata.org/entity/Q113511692,Karen Gee
http://www.wikidata.org/entity/Q113515036,Terry Castro
http://www.wikidata.org/entity/Q113620800,Autumn Adeigbo
http://www.wikidata.org/entity/Q113622050,Matea Benedetti
http://www.wikidata.org/entity/Q113634742,Q113634742
http://www.wikidata.org/entity/Q113648826,Françoise Colpe
http://www.wikidata.org/entity/Q108697908,Laura Fernández Rojo
http://www.wikidata.org/entity/Q108739293,Bianca Saunders
http://www.wikidata.org/entity/Q108757021,Yordanka Manolova
http://www.wikidata.org/entity/Q108776317,HOKKIEE
http://www.wikidata.org/entity/Q108776439,Q108776439
http://www.wikidata.org/entity/Q108776530,Masayuki Ino
http://www.wikidata.org/entity/Q108776562,Hideaki Satō
http://www.wikidata.org/entity/Q108800285,Nina Hollein
http://www.wikidata.org/entity/Q108810504,Marina Raphael
http://www.wikidata.org/entity/Q108812803,Franzi Epstein
http://www.wikidata.org/entity/Q108849803,Melik Kam
